Wall time,Step,Value
1781427109.0821714,462,-0.1878747195005417
1781427111.269448,464,-0.18583497405052185
1781427112.32279,465,-0.18718594312667847
1781427113.411578,466,-0.18671464920043945
1781427115.5329883,468,-0.18728283047676086
1781427117.7130182,470,-0.18652352690696716
1781427118.751578,471,-0.1866670548915863
1781427120.8839288,473,-0.18602576851844788
1781427121.94333,474,-0.18636296689510345
1781427122.969051,475,-0.18554115295410156
1781427126.2071412,478,-0.18557918071746826
1781427127.2450538,479,-0.18546795845031738
1781427128.3177679,480,-0.18552343547344208
1781427129.4476242,481,-0.18501059710979462
1781427130.5726635,482,-0.1850566864013672
1781427131.693204,483,-0.18551743030548096
1781427132.797171,484,-0.1851319968700409
1781427135.042658,486,-0.1844637393951416
1781427136.1816754,487,-0.18416425585746765
1781427137.2986615,488,-0.1842055767774582
1781427138.4436681,489,-0.18415403366088867
1781427139.5746799,490,-0.18373876810073853
1781427140.7237043,491,-0.18415912985801697
1781427144.0642257,494,-0.182998389005661
1781427145.1459095,495,-0.18415258824825287
1781427147.3500054,497,-0.18235981464385986
1781427148.4461827,498,-0.18251562118530273
1781427149.5500996,499,-0.1819983571767807
1781427151.733554,501,-0.1821027249097824
1781427152.8500428,502,-0.182604119181633
1781427153.9477315,503,-0.18188928067684174
1781427157.2696629,506,-0.1819819211959839
1781427158.370442,507,-0.18196654319763184
1781427159.5107043,508,-0.18151238560676575
1781427160.59364,509,-0.1810908019542694
1781427161.6781893,510,-0.18138127028942108
1781427162.759493,511,-0.18136122822761536
1781427163.8814473,512,-0.18114972114562988
1781427165.025588,513,-0.1811126172542572
1781427166.1418529,514,-0.1803451031446457
1781427168.3209982,516,-0.180474191904068
1781427169.423902,517,-0.1805344521999359
1781427170.526527,518,-0.1804235428571701
1781427171.6703277,519,-0.18022041022777557
1781427172.7852464,520,-0.1802215576171875
1781427173.8879807,521,-0.18003344535827637
1781427176.070049,523,-0.17947295308113098
1781427179.3516827,526,-0.17961442470550537
1781427183.7828326,530,-0.17881858348846436
1781427187.0756018,533,-0.17865198850631714
1781427188.1592362,534,-0.17600587010383606
1781427189.237792,535,-0.17798539996147156
1781427190.3031366,536,-0.17837262153625488
1781427191.4125128,537,-0.17810961604118347
1781427192.517182,538,-0.1769934594631195
1781427193.6334047,539,-0.17733916640281677
1781427194.7157881,540,-0.1774994134902954
1781427195.791445,541,-0.1772526204586029
1781427196.8656769,542,-0.17716866731643677
1781427197.9474738,543,-0.1738690584897995
1781427199.0486534,544,-0.17713311314582825
1781427201.2653224,546,-0.1757897436618805
1781427202.3970237,547,-0.17609438300132751
1781427205.7438912,550,-0.17648553848266602
1781427207.9794562,552,-0.17594411969184875
1781427209.0852213,553,-0.17613276839256287
1781427210.1787722,554,-0.17577672004699707
1781427211.3087049,555,-0.1756872832775116
1781427212.4135427,556,-0.17579171061515808
1781427214.650997,558,-0.17570194602012634
1781427219.1316776,562,-0.17558953166007996
